"93.215","0.351389","33.4167","3.19444","997.47","-0.319018","16.6847"
"93.249","0.437222","33.5528","3.025","997.41","-0.35374","16.6079"
"93.386","0.289444","34.5694","3.06389","997.4","-0.362421","16.5783"
"93.613","0.436389","31.6639","4.08333","997.51","-0.336379","16.5647"
"93.58","1.0175","32.0111","3.35278","997.52","-0.35591","16.515"
"94.029","0.67639","28.4667","3.38611","997.51","-0.447056","16.4907"
"94.333","0.64472","27.2167","4.46111","997.52","-0.399313","16.5063"
"94.45","0.356944","28.6222","4.49444","997.45","-0.5165","16.5148"
"94.906","0.260556","27.9722","2.88333","997.41","-0.52952","16.3253"
"95.413","0.357222","27.1861","3.675","997.51","-0.401483","16.4351"
"95.703","0.88861","24.1833","4.70278","997.53","-0.371101","16.2656"
"96.2","0.53917","24.1417","4.83056","997.61","-0.377612","16.1569"
"96.392","0.61472","26.2805","4.13611","997.64","-0.379782","16.0983"
"96.687","0.445556","26.35","3.55556","997.67","-0.336379","16.1009"
"96.827","0.464444","27.5694","2.41389","997.76","-0.35374","16.0864"
"97.003","0.298611","26.7861","2.88611","997.7","-0.373271","16.0538"
"97.314","0.249722","25.3","3.06389","997.76","-0.368931","16.0985"
"97.666","0.314444","24.1389","3.40556","997.82","-0.323358","16.1272"
"97.837","0.124167","23.6139","3.36111","997.72","-0.262594","16.1832"
"97.903","0.385278","24.1167","3.5","997.68","-0.297317","16.2031"
"97.737","0.84472","23.3417","3.16667","997.71","-0.290806","16.1107"
"97.739","0.321945","23.7167","3.075","997.68","-0.334209","16.1456"
"97.64","0.446111","23.9167","3.85556","997.68","-0.336379","16.1198"
"97.74","0.413333","24.1833","2.11667","997.65","-0.371101","16.1595"
"97.857","0.453056","24.5861","2.36111","997.71","-0.397143","16.1871"
"97.676","0.213889","31.1","1.55","997.73","-0.381952","16.097"
"97.618","0.61167","29.2167","2.18056","997.71","-0.338549","16.1484"
"97.743","0.54611","29","2.275","997.77","-0.405824","16.2023"
"97.654","0.258333","28.8917","2.20278","997.78","-0.35157","16.2567"
"97.398","0.286389","30.4694","2.71944","997.78","-0.264764","16.2943"
"97.118","0.59444","28.0417","2.39167","997.8","-0.292976","16.1684"
"96.779","0.382778","32.3444","2.38889","997.72","-0.277785","16.227"
"96.347","0.381389","30.4167","1.675","997.7","-0.273445","16.2316"
"96.082","0.71722","29.6806","1.51944","997.59","-0.264764","16.304"
"96.14","0.57583","29.5056","1.80278","997.64","-0.35374","16.3559"
"95.82","0.2525","30.8333","1.3","997.65","-0.332039","16.36"
"95.712","0.150833","29.5694","1.47222","997.59","-0.407994","16.3576"
"95.951","0.301111","27.65","1.66389","997.64","-0.390633","16.3978"
"96.099","0.417222","27.4167","2.50556","997.71","-0.325528","16.4518"
"95.978","0.213889","28.175","2.38333","997.73","-0.366761","16.5501"
"95.633","0.321111","30.2194","1.86667","997.82","-0.334209","16.2893"
"95.532","0.315833","28.6167","2.27222","997.76","-0.308167","16.3659"
"95.468","0.382778","12.4972","2.69444","997.72","-0.342889","16.3811"
"95.465","0.241667","7.3833","2.05278","997.7","-0.364591","16.3798"
"95.582","0.248889","7.2333","1.90278","997.63","-0.431865","16.4701"
"95.843","0.2925","233.197","2.59722","997.51","-0.412334","16.4382"
"96.183","0.65333","532.61","2.11389","997.55","-0.316848","16.3974"
"96.183","0.5925","519.94","2.59167","997.57","-0.35157","16.5087"
"96.021","0.61444","468.25","2.52222","997.48","-0.316848","16.5273"
"96.111","0.61194","33.2639","1.91667","997.55","-0.35808","16.643"
"95.843","0.87611","26.6028","2.28611","997.6","-0.319018","16.536"
"94.714","0.455556","34.8167","2.31667","997.58","-0.314678","16.4592"
"94.616","0.423889","33.3861","1.78056","997.51","-0.397143","16.5536"
"94.887","0.54472","33.35","1.06389","997.5","-0.421014","16.4026"
"95.373","0.443889","33.4083","2.08889","997.51","-0.364591","16.4844"
"95.324","0.70528","34.1833","1.84722","997.56","-0.379782","16.4531"
"95.614","0.73583","33.95","1.19167","997.59","-0.334209","16.416"
"95.949","0.86528","33.9667","0.91944","997.67","-0.273445","16.4533"
"95.823","0.487778","34.2111","0.89444","997.64","-0.167108","16.4644"
"95.9","0.79222","33.5389","1.38611","997.69","-0.156257","16.5228"
"95.829","0.335","32.4667","1.31667","997.62","-0.071622","16.383"
"95.857","0.218056","32","2.13611","997.61","0.086798","16.3863"
"96.072","0.448611","30.85","1.99444","997.59","0.27126","16.429"
"96.697","0.50778","28.7333","2.03333","997.64","0.5881","16.4809"
"96.342","0.358055","30.45","2.00556","997.63","0.93098","16.4842"
"95.892","0.412778","30.9333","2.1","997.6","1.23914","16.4863"
"95.841","0.75556","28.9306","1.21111","997.58","1.60807","16.4941"
"96.079","0.52889","28.6667","1.46111","997.48","2.21136","16.528"
"96.49","0.56556","27.5417","1.71667","997.46","2.51952","16.5527"
"96.382","0.68361","29.2083","2.11389","997.41","3.48958","16.6048"
"96.052","0.391389","29.3167","1.69167","997.42","5.293","16.4169"
"96.043","0.321389","28.6333","1.49167","997.45","6.5625","16.3173"
"96.201","0.298611","28.9667","2.60556","997.48","7.8255","16.3757"
"95.952","0.186944","29.7333","1.99167","997.51","10.1801","16.4078"
"95.725","0.3175","28.7167","2.125","997.49","10.8898","16.5224"
"95.704","0.402222","27.3528","1.37222","997.48","8.2183","16.633"
"95.134","0.52361","28.3","2.37778","997.45","8.1141","16.6649"
"95.127","0.78889","27.9333","3.18056","997.41","8.5547","16.5714"
"95.446","0.313889","27.9","2.46389","997.43","10.5946","16.7159"
"95.465","0.58722","28.3111","2.125","997.41","12.1007","16.7335"
"95.072","1.37639","30.15","2.54167","997.35","11.6688","16.6489"
"94.82","1.39722","30.2167","2.38889","997.37","10.8485","16.5788"
"94.604","1.43694","31.3","2.78889","997.37","13.0013","16.5043"
"94.917","0.955","30.95","2.8","997.49","18.2747","16.4952"
"94.841","0.6625","29.8833","3.16111","997.55","10.8138","16.5161"
"95.292","0.58417","28.9167","3.14167","997.61","6.6602","16.6178"
"95.298","0.86111","31.1055","2.72778","997.56","9.6506","16.556"
"95.197","0.7875","31.0805","3.40278","997.43","17.474","16.5256"
"95.441","0.56889","29.375","3.09167","997.47","24.8785","16.6248"
"95.475","0.57611","29.7361","2.64722","997.56","27.2808","16.7127"
"95.245","0.61056","30.7667","3.06667","997.65","19.7656","16.6721"
"95.144","0.91361","30.3472","2.84722","997.74","14.3077","16.4796"
"95.395","0.373333","29.2167","2.48056","997.69","19.9826","16.5441"
"95.692","0.201667","25.9528","3.84167","997.64","28.2639","16.5738"
"95.535","0.298889","27.7333","3.17778","997.59","25.0174","16.5634"
"95.402","0.486944","27.7472","2.72222","997.64","35.6966","16.6886"
"95.183","0.348611","27.15","2.73611","997.64","46.1957","16.8155"
"94.762","0.291944","28.6667","3.13056","997.68","77.565","16.8168"
"94.258","0.321944","27.9333","3.06389","997.65","85.996","16.9787"
"93.566","0.178333","29.4389","3.44444","997.65","108.952","17.0959"
"92.591","0.405556","31.6278","2.96944","997.67","106.651","17.2435"
"91.85","0.66056","26.1722","4.88889","997.74","81.376","17.1604"
"91.428","0.315556","22.6556","6.7583","997.65","63.279","17.2593"
"91.305","0.308611","24.2639","6.3083","997.57","57.018","17.1584"
"91.568","0.5725","24.0722","6.1917","997.64","35.5013","17.171"
"92.403","0.91111","20.1111","7.0139","997.67","26.3563","17.3444"
"92.826","0.71056","19.1056","7.6556","997.66","21.5582","17.3019"
"93.452","0.274167","18.7778","6.2667","997.6","21.5582","17.204"
"94.538","0.434444","18.9778","6.3444","997.62","30.8507","17.2246"
"95.039","0.396389","20.3333","5.7944","997.54","70.124","17.2246"
"94.579","0.443611","22.5556","5.8139","997.64","101.745","17.225"
"94.489","0.50139","19.3944","6.25","997.67","147.498","17.1986"
"93.642","0.51972","18.9722","6.5583","997.83","120.382","17.3503"
"92.217","0.376944","18.725","9.2917","997.81","125.067","17.4657"
"90.87","0.75889","19.7917","8.5528","997.79","161.517","17.5516"
"89.673","0.335278","22.5389","8.1389","997.66","262.064","17.7203"
"88.094","0.72806","20.5944","8.6111","997.69","332.129","18.0586"
"86.019","0.76889","23.9667","9.0694","997.72","251.847","18.3299"
"84.249","0.72333","24.7333","9.5083","997.84","217.216","18.5299"
"84.179","0.64083","25.5444","9.1028","997.87","162.854","18.5007"
"85.319","0.460556","25.0167","8.7889","997.83","129.342","18.4362"
"86.109","0.245278","23.1528","9.1333","997.77","115.204","18.3743"
"86.496","0.474167","20.8167","10.3972","997.7","155.213","18.4093"
"85.826","0.400833","21.6945","9.7194","997.65","234.635","18.3663"
"85.45","0.452778","20.8472","9.7583","997.71","408.474","18.5467"
"84.228","0.318056","20.3","9.9417","997.76","339.373","18.9475"
"84.153","0.4175","21.6417","9.5694","997.84","279.136","18.8132"
"84.888","0.55806","23.2472","8.9944","997.86","408.214","18.7758"
"83.858","0.54944","24.2417","8.5028","997.81","415.799","19.0909"
"82.158","0.97611","26.0528","8.5","997.79","293.006","19.2797"
"82.585","1.91556","26.6667","9.7889","997.87","199.67","19.071"
"85.449","2.18139","28.5861","11.7194","997.86","192.682","18.6426"
"85.775","0.82889","25.3639","19.9167","997.89","277.938","18.5304"
"85.052","0.63528","23.5667","19.8472","997.79","361.762","18.8283"
"82.756","1.31722","27.5556","19.4333","997.83","256.367","18.9028"
"82.279","0.80639","33.2778","12.6278","997.92","488.757","19.0169"
"80.353","0.60333","36.95","5.6889","997.98","256.853","19.3661"
"79.796","1.10778","38.8278","5.0306","997.95","151.326","19.3435"
"79.269","0.86389","42.1972","4.35556","997.85","234.944","19.3785"
"79.944","0.59583","41.3528","5.15","997.84","253.038","19.5469"
"79.193","0.484167","39.1472","4.80278","997.93","239.816","19.6756"
"78.517","0.296667","37.05","6.7556","997.9","213.865","19.6452"
"77.622","0.092778","38.4833","6.4861","997.87","186.545","19.6306"
"77.306","0.360833","39.0889","6.1917","997.78","159.952","19.5994"
"78.178","0.481944","36.0945","7.1583","997.85","159.792","19.6502"
"78.295","0.57167","38.1417","7.0222","997.8","176.695","19.6443"
"78.17","0.483611","30.8083","7.7861","997.79","178.414","19.8251"
"77.915","0.318056","30.8806","6.225","997.76","230.807","20.0195"
"76.735","0.58913","32.6455","4.01818","997.69","439.243","20.178"
"75.571","0.466944","33.4639","8.45","997.66","958.77","20.3056"
"74.208","0.7125","35.5472","4.83889","997.59","532.37","20.6686"
"74.533","0.72222","33.4361","6.2472","997.67","213.798","20.6899"
"73.748","0.53694","33.4806","6.5056","997.72","145.946","20.9403"
"74.318","0.469722","33.6583","6.2806","997.74","81.476","21.0831"
"75.549","0.454167","34.2194","5.0778","997.61","75.041","20.9421"
"77.95","0.72944","32.4722","5.6167","997.73","113.012","20.5851"
"79.248","0.426111","25.6806","8.8444","997.82","174.998","20.3709"
"80.261","0.71583","22.3361","10.5056","997.87","558.71","20.5224"
"77.85","0.5325","26.1583","8.4083","997.79","1120.24","21.0892"
"72.304","0.215833","31.6583","7.7806","997.8","1138.54","21.7131"
"71.083","0.82639","30.9694","8.5222","997.77","461.098","22.0256"
"70.877","0.93889","28.9861","10.5944","997.87","614.88","22.097"
"68.621","1.875","34.3694","9.0778","997.9","752.04","22.1773"
"68.835","1.64028","35.0639","8.5611","997.94","377.281","22.2448"
"69.878","1.66028","36.3167","7.4778","997.91","263.819","21.9996"
"71.605","1.23028","35.2194","9.4889","998.02","223.414","21.5911"
"70.89","1.86639","39.2028","6.7889","998.13","198.6","21.4555"
"71.364","1.46389","40.6028","5.8583","998.15","429.399","21.4742"
"69.733","1.20528","41.6","4.97778","998.1","652.5","21.6762"
"68.312","2.17639","41.3528","6.1694","998.13","728.81","22.072"
"66.419","1.67083","46.0333","5.1139","998.22","500.8","22.1372"
"67.041","2.14333","45.0167","5.6194","998.27","232.858","22.0601"
"64.56","2.3125","48.7833","3.61667","998.26","197.161","22.0527"
"63.702","2.59028","49.2167","3.54444","998.25","161.951","22.0862"
"62.214","3.30639","49.6167","3.84722","998.29","180.499","22.0946"
"60.361","2.56056","51.967","1.74722","998.43","204.336","22.0469"
"60.755","2.08694","50.019","3.04444","998.37","345.766","22.1632"
"59.837","1.74833","50.717","3.08056","998.44","469.681","22.4021"
"58.12","1.87917","51.217","2.62778","998.49","426.97","22.4983"
"58.072","1.96306","50.561","3.21667","998.55","914.07","22.8557"
"55.972","1.96361","47.6944","4.775","998.64","1253.4","23.4525"
"52.411","3.36583","53.517","2.16389","998.66","1476.61","23.9774"
"50.849","2.92028","55.175","2.21944","998.68","1092.91","24.2394"
"51.026","2.38","55.106","1.17222","998.75","747.51","24.4015"
"52.222","3.83972","54.061","1.50833","998.79","384.599","24.0334"
"53.378","3.30528","56.664","0.75833","998.92","319.575","23.0699"
"54.427","3.91083","55.283","1.79167","998.9","395.224","22.8238"
"54.026","3.44306","55.661","2.07778","998.98","360.92","22.7439"
"53.744","3.04611","57.367","1.78056","999.04","375.556","22.6968"
"53.742","3.59417","57.008","1.70278","998.98","509.09","22.7726"
"54.107","2.74722","56.183","1.96111","998.96","531.95","22.8928"
"54.859","3.13083","55.725","2.02222","999.1","263.142","22.8841"
"55.268","3.32167","57.167","1.525","999.1","187.884","22.7658"
"56.49","2.29028","54.817","2.42222","999.17","123.079","22.6404"
"57.288","3.10694","54.383","2.725","999.23","98.097","22.5182"
"57.905","2.98722","56.286","1.99444","999.35","95.553","22.5048"
"61.477","2.13472","55.558","2.05556","999.45","89.978","22.117"
"66.055","1.81889","51.078","4.48055","999.39","130.519","21.7333"
"68.991","1.0025","51.356","2.83889","999.36","252.945","21.4807"
"72.707","1.47278","44.1028","5.6472","999.4","295.141","21.4931"
"68.65","3.45778","50.517","3.41389","999.4","671.42","21.5495"
"62.339","2.50333","54.094","2.86667","999.29","1080.25","22.1992"
"58.057","2.30861","54.986","2.625","999.27","736.97","23.1124"
"55.706","2.4075","55.794","2.49167","999.31","1095.17","23.4527"
"53.884","2.67583","57.519","1.58333","999.38","1537.99","23.9073"
"52.745","3.33639","57.169","1.76389","999.39","995.34","24.582"
"52.173","3.25306","58.486","1.94167","999.44","860.52","24.0543"
"53.758","2.90917","55.986","2.68333","999.53","547.66","23.8275"
"53.171","3.01556","58.333","1.89444","999.45","1193.91","23.8247"
"51.218","2.3025","57.858","1.51667","999.43","1443.17","24.2904"
"50.469","2.04139","57.583","1.73056","999.36","1410.73","24.6764"
"50.234","2.39028","57.775","1.45278","999.41","1053.41","24.8687"
"50.84","2.81861","58.356","1.09722","999.48","351.875","24.5862"
"52.161","2.63833","57.219","1.75278","999.51","271.81","24.1467"
"53.975","2.28944","57.094","2.13611","999.59","219.186","23.5983"
"55.866","2.32667","59.025","1.80556","999.63","209.935","23.5122"
"57.271","1.65944","55.089","2.76389","999.66","243.624","23.1013"
"56.895","1.99806","55.433","3.88611","999.63","587.51","23.0304"
"55.539","3.33056","58.339","1.52778","999.64","899.78","23.5341"
"54.495","2.89278","58.589","2.14167","999.65","553.1","23.8064"
"53.982","3.00972","57.994","2.76944","999.71","931.11","23.8856"
"53.467","2.71861","56.656","2.43333","999.73","648.68","24.2598"
"53.803","1.83139","58.428","2.01111","999.7","406.196","24.1189"
"54.251","2.76556","58.608","1.50556","999.59","1027.73","23.8947"
"53.41","3.28194","59.558","1.40278","999.65","947.22","24.3097"
"52.773","2.16083","58.022","1.98611","999.68","936.26","24.6877"
"51.408","4.36611","57.814","3.09167","999.69","805.9","24.5773"
"51.6","3.60694","59.544","1.95556","999.85","1307.96","24.3509"
"50.258","2.67667","59.975","1.36111","999.84","1176.26","24.826"
"49.7845","2.74639","60.228","2.01944","999.84","684.03","24.8353"
"50.183","4.02278","58.878","1.98333","999.93","1439.7","24.6098"
"50.37","3.24889","60.306","1.44444","999.93","697.06","24.8197"
"51.238","3.14611","59.172","1.91111","1000.03","593.43","24.5317"
"51.758","3.56194","59.283","2.40278","1000","565.38","24.3553"
"51.95","3.88194","59.4","2.80556","1000.07","406.578","24.0814"
"52.168","3.14806","59.608","2.61667","1000.11","253.967","24.0087"
"51.597","2.82833","60.497","1.81944","1000.17","250.582","23.8383"
"52.223","3.75528","59.539","2.57222","1000.2","346.602","23.5948"
"51.26","3.25472","60.453","2.35","1000.16","315.26","23.7582"
"50.225","3.31056","61.272","1.25278","1000.23","644.51","24.1506"
"49.2912","3.41639","61.397","1.17222","1000.23","1092.74","24.7292"
"48.4008","2.84306","61.642","0.94722","1000.22","1319.7","24.9774"
"47.5315","3.02556","61.356","1.25","1000.29","1293.83","25.069"
"46.6328","2.84278","60.025","1.34722","1000.19","1248.68","25.291"
"46.398","3.09","58.492","2.30278","1000.19","1256.56","25.4785"
"45.145","3.16306","59.633","1.93611","1000.23","1247.99","25.5666"
"44.6079","2.63","59.994","1.61389","1000.25","1257.12","25.6586"
"44.1836","2.52361","61.231","0.98056","1000.28","1023.88","25.4978"
"44.1615","2.95889","60.039","1.35556","1000.21","1245.92","25.6415"
"43.521","3.04472","59.233","2.20833","1000.31","1121.04","25.7094"
"43.2255","3.25639","60.275","1.80278","1000.42","1248.62","25.6478"
"43.4334","2.57556","60.519","0.95556","1000.4","1234.2","25.7791"
"43.5015","2.10861","59.683","1.39167","1000.39","1217","25.8296"
"42.0573","2.82944","60.822","1.30833","1000.46","1207.62","25.9273"
"42.1966","2.6825","62.542","1.50278","1000.42","1203.72","25.7235"
"42.7754","2.07889","61.186","1.50833","1000.45","1195.6","25.9844"
"44.2122","2.98472","61.917","1.70833","1000.51","1081.64","25.9976"
"45.6793","2.75444","60.339","1.73611","1000.44","1268.88","25.8548"
"45.3099","4.09444","60.378","1.89444","1000.53","987.03","25.8917"
"45.6723","3.26722","61.431","1.52222","1000.6","964.03","25.5022"
"46.8635","2.71667","59.733","2.89722","1000.65","757.14","25.2639"
"46.1623","2.35806","60.778","1.53333","1000.66","972.16","25.474"
"45.9694","3.11083","60.811","1.44722","1000.65","1092.81","25.4837"
"46.0319","2.235","60.744","1.62222","1000.59","1067.86","25.7867"
"46.1378","2.19556","59.456","1.53333","1000.58","1068.54","26.0219"
"45.7018","2.33111","60.661","1.69444","1000.62","429.711","25.9807"
"47.487","3.40472","60.017","2.04167","1000.64","548.72","25.4727"
"48.3431","2.57944","60.625","1.48611","1000.64","704.09","25.1495"
"47.1842","2.45333","60.686","2.22778","1000.66","1136.84","25.2361"
"46.1513","3.15333","61.108","1.70833","1000.65","1126","25.6098"
"45.9026","3.5475","61.969","2.49444","1000.67","1138.42","25.4983"
"46.0862","3.14361","61.169","2.31667","1000.65","1131.14","25.5167"
"45.3735","3.97667","62.358","1.325","1000.63","1094.21","25.7224"
"45.574","2.80167","61.736","1.83889","1000.75","1059.23","25.877"
"44.3828","2.6225","62.789","1.46389","1000.74","1030.35","25.8661"
"44.0584","3.70611","63.425","1.73056","1000.8","1014.79","25.7906"
"44.9076","3.55472","62.044","1.66667","1000.88","998.18","25.8557"
"45.163","2.84833","64.256","1.22778","1000.8","937.8","25.6547"
"45.1445","2.36611","63.189","1.29722","1000.93","780.47","25.4594"
"44.3813","3.05111","64.403","1.23333","1000.8","972.78","25.3947"
"44.2713","2.97611","65.139","1.78056","1000.75","689.15","25.4347"
"45.6899","2.15111","62.958","1.75833","1000.78","416.719","25.2255"
"46.7038","2.49528","62.528","2.00833","1000.76","436.081","24.7836"
"46.4779","3.73472","63.067","2.29722","1000.78","632.78","24.7786"
"47.0284","2.86972","64.169","1.89167","1000.85","905.04","24.9568"
"46.4349","2.76667","63.919","1.54444","1000.9","881.27","25.2982"
"46.2159","2.98361","63.022","2.47778","1001.04","872.99","25.4527"
"46.3811","2.23583","63.047","2.85","1001.09","864.32","25.3199"
"44.8383","2.88556","64.531","1.375","1001.08","837.94","25.4117"
"44.9479","2.38194","64.122","1.93333","1001.13","835.23","25.3529"
"44.8624","2.66694","63.739","2.07222","1001.12","756.69","25.4714"
"45.4455","3.33222","64.9","1.76111","1001.14","499.692","25.2396"
"45.8142","2.93333","66.467","1.275","1001.19","483.273","25.023"
"46.7828","2.59417","65.386","0.72222","1001.22","123.29","24.8014"
"48.8924","2.1975","63.739","1.55556","1001.3","388.461","24.4683"
"48.717","2.45278","61.569","2.14722","1001.3","393.641","24.6087"
"48.5421","3.12306","62.094","3.43333","1001.35","389.312","24.799"
"48.7049","2.77472","62.517","2.44722","1001.37","441.313","24.796"
"48.8197","2.42194","61.642","2.88889","1001.4","226.842","24.6168"
"49.3557","2.335","62.467","2.83056","1001.48","310.436","24.4049"
"49.2548","3.0175","63.147","2.41111","1001.49","316.176","24.3778"
"49.5592","2.86333","64.294","1.95556","1001.49","181.558","24.2205"
"49.4464","2.35861","63.667","2.7","1001.51","319.609","24.148"
"50.085","2.74861","63.972","1.51389","1001.57","307.53","24.1439"
"48.4375","3.02722","64.986","1.63611","1001.55","502.08","24.3444"
"48.0514","2.7725","65.544","1.63611","1001.53","158.876","24.3014"
"48.5979","2.28944","65.836","1.66389","1001.48","508.08","24.2852"
"47.1751","2.27861","65.308","1.74444","1001.45","529.14","24.549"
"46.3088","2.26722","65.247","2.06667","1001.42","571.91","24.474"
"46.8114","2.55444","64.347","1.78889","1001.49","249.909","24.5523"
"47.4168","1.88897","63.083","2.6","1001.43","201.304","24.3645"
"46.8382","2.02839","66.223","1.77097","1001.38","476.338","24.3485"
"47.7559","2.24917","65.217","1.03889","1001.36","81.185","24.2871"
"47.9835","2.19583","66.075","2.08333","1001.43","117.298","24.0608"
"48.1916","2.67194","65.217","2.40278","1001.37","175.846","24.2209"
"48.2281","2.12972","66.311","1.83611","1001.31","123.32","24.2435"
"47.8618","2.68444","66.558","2.00278","1001.3","140.773","24.2678"
"47.9933","2.66417","66.442","2.17778","1001.45","90.506","24.3197"
"48.225","2.18806","65.906","3.08889","1001.44","104.625","24.1296"
"48.036","2.53778","65.497","2.90556","1001.53","135.33","24.1467"
"48.3268","2.08806","67.433","1.35","1001.57","128.524","24.1565"
"48.6866","2.55222","67.15","1.68056","1001.57","89.846","24.1578"
"48.8581","2.8625","67.461","1.11944","1001.52","81.578","24.033"
"48.9685","2.73361","67.747","1.71944","1001.47","80.347","24.0679"
"49.0148","2.21194","67.667","1.38889","1001.53","76.322","24.102"
"48.9803","2.30583","67.878","1.34444","1001.54","74.026","24.028"
"48.9926","1.75889","68.058","1.45","1001.47","69.787","23.8681"
"49.4151","1.42083","66.903","1.49444","1001.42","71.599","23.929"
"50.04","1.85806","64.369","1.90278","1001.47","81.803","23.8229"
"49.2088","2.245","64.7","2.83611","1001.53","97.374","23.7615"
"48.4243","1.90306","65.872","2.26111","1001.57","132.832","23.7793"
"49.0888","1.78778","64.261","3.025","1001.55","175.315","23.7687"
"49.8659","1.93528","64.231","2.73889","1001.56","73.787","23.7033"
"50.28","1.26722","64.272","2.52222","1001.61","61.68","23.7155"
"50.73","1.67194","64.761","2.51944","1001.63","57.958","23.7591"
"50.83","1.41694","63.936","2.99167","1001.64","54.579","23.6749"
"78.708","0.65028","38.1917","3.86389","1004.92","-0.62067","18.0794"
"79.219","0.60278","33.1611","5.4556","1004.92","-0.65756","17.9816"
"79.737","0.80833","27.5722","8.6528","1004.97","-0.492629","17.9601"
"80.461","0.72694","24.0167","10.1917","1004.92","-0.60765","17.9097"
"81.376","0.331667","22.4639","11.0278","1004.92","-0.58595","17.8555"
"81.799","0.97806","26.4889","9.7083","1005.03","-0.52735","17.7033"
"82.116","0.66472","22.9083","10.9194","1005.06","-0.479608","17.5445"
"82.441","0.55028","18.975","12.9556","1005.13","-0.60114","17.51"
"83.092","0.418333","18.4139","13.6861","1005.1","-0.71181","17.472"
"83.9","0.364167","19.7444","12.5889","1005.22","-0.60114","17.388"
"84.086","0.64222","21.5556","11.7111","1005.23","-0.55122","17.3487"
"83.387","0.62889","31.9167","6.9167","1005.23","-0.460077","17.3689"
"83.375","0.376389","30.3333","6.8306","1005.18","-0.50348","17.3531"
"83.555","0.96639","31.7861","5.7583","1005.2","-0.455737","17.3092"
"83.172","0.7275","31.1361","5.5722","1005.23","-0.388462","17.3429"
"83.244","1.00222","28.2583","7.2667","1005.21","-0.379782","17.3598"
"83.243","0.57472","27.5694","7.075","1005.26","-0.373271","17.2012"
"83.908","0.441944","25.2417","8.5833","1005.18","-0.416674","17.1441"
"84.086","0.74528","26.4028","7.9389","1005.27","-0.466587","17.0898"
"83.161","1.11333","26.4778","8.4028","1005.3","-0.34723","17.13"
"82.671","0.55417","25.7639","8.6417","1005.31","-0.323358","17.2661"
"82.35","0.415278","33.0583","5.7556","1005.28","-0.481778","17.2593"
"81.702","0.460556","37.8472","2.71944","1005.3","-0.379782","17.2706"
"81.926","0.64222","36.2528","3.26111","1005.36","-0.368931","17.3665"
"81.678","0.56167","32.7861","5.425","1005.38","-0.260424","17.4761"
"82.13","0.58306","31.0139","5.9333","1005.36","-0.282126","17.5454"
"82.416","0.69083","30.55","6.8611","1005.28","-0.360251","17.3479"
"82.819","0.6075","30.4444","5.6667","1005.22","-0.384122","17.273"
"83.346","0.81667","28.8","6.7639","1005.17","-0.401483","17.1747"
"82.919","1.44889","35.9","4.84167","1005.13","-0.373271","17.2444"
"82.245","0.81556","38.9528","2.92222","1005.09","-0.314678","17.4271"
